Link
https://web.archive.org/web/20230803232708*/http://www.coinpeople.com/forum/4-coin-forum.xml/
https://web.archive.org/web/20180707212838/http://www.coinpeople.com/forum/4-coin-forum.xml/rename_to_xls_Jefferson_Nickel_Checklistl.txt
https://web.archive.org/web/20230803232344*/http://www.coinpeople.com/forum/4-coin-forum/CoinPeople.com
https://web.archive.org/web/20230803232720*/http://www.coinpeople.com/forum/4-coin-forum/mm/dd/yy
https://web.archive.org/web/20230926144440*/http://www.coinpeople.com:80/forum/4-coin-forum/
https://web.archive.org/web/20210922110606*/https://www.coinpeople.com/forum/4-coin-forum/?do=add
https://web.archive.org/web/20230803234515*/http://www.coinpeople.com/forum/5-world-coin-forum.xml/
https://web.archive.org/web/20230803234302*/http://www.coinpeople.com/forum/5-world-coin-forum/CoinPeople.com
https://web.archive.org/web/20230803234522*/http://www.coinpeople.com/forum/5-world-coin-forum/mm/dd/yy
https://web.archive.org/web/20231002160421*/http://www.coinpeople.com:80/forum/5-world-coin-forum/
https://web.archive.org/web/20210307110337/https://www.coinpeople.com/forum/5-world-coin-forum/?advancedSearchForm=1&sortby=forums_topics.last_post&sortdirection=DESC
https://web.archive.org/web/20211016083650*/https://www.coinpeople.com/forum/5-world-coin-forum/?do=add
https://web.archive.org/web/20210307191116/https://www.coinpeople.com/forum/5-world-coin-forum/?sortby=posts&sortdirection=desc
https://web.archive.org/web/20210307174210/https://www.coinpeople.com/forum/5-world-coin-forum/?sortby=title&sortdirection=asc
https://web.archive.org/web/20210307192024/https://www.coinpeople.com/forum/5-world-coin-forum/?sortby=views&sortdirection=desc
https://web.archive.org/web/20210514132033*/http://www.coinpeople.com/forum/245-ancient-coin-forum/?do=add
https://web.archive.org/web/20230803235217*/http://www.coinpeople.com/forum/245-ancient-coin-forum/CoinPeople.com
https://web.archive.org/web/20230803235554*/http://www.coinpeople.com/forum/245-ancient-coin-forum/mm/dd/yy
https://web.archive.org/web/20231204103605*/http://www.coinpeople.com:80/forum/245-ancient-coin-forum
https://web.archive.org/web/20230803235547*/http://www.coinpeople.com:80/forum/245-ancient-coin-forum.xml/
https://web.archive.org/web/20230804050126*/http://www.coinpeople.com/forum/6-banknote-forum.xml/
https://web.archive.org/web/20230804045742*/http://www.coinpeople.com/forum/6-banknote-forum/CoinPeople.com
https://web.archive.org/web/20230804050131*/http://www.coinpeople.com/forum/6-banknote-forum/mm/dd/yy
https://web.archive.org/web/20231204121625*/http://www.coinpeople.com:80/forum/6-banknote-forum/
https://web.archive.org/web/20210921133806*/https://www.coinpeople.com/forum/6-banknote-forum/?do=add
https://web.archive.org/web/20210726172718/https://www.coinpeople.com/forum/6-banknote-forum/?sortby=last_post&sortdirection=desc
https://web.archive.org/web/20210726160810/https://www.coinpeople.com/forum/6-banknote-forum/?sortby=start_date&sortdirection=desc
https://web.archive.org/web/20210726172800/https://www.coinpeople.com/forum/6-banknote-forum/?sortby=title&sortdirection=asc
https://web.archive.org/web/20230804162313*/http://www.coinpeople.com/forum/30-advertising-forums/CoinPeople.com
